account_id,churn_probability_q1,churn_prob_q1,churn_prob_q2,churn_prob_q3,churn_prob_q4,churn_date_window,churn_prob_within_2q,churn_prob_within_4q,risk_score,risk_tier,risk_type,predicted_churn_quarter,top_drivers,recommended_action
A-ce66f8,0.5180663634098971,0.5180663634098971,0.7677399699230386,0.8880660790704833,0.946055278428649,0-90 days,0.7677399699230386,0.946055278428649,52,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-cea1f0,0.5615126474438237,0.5615126474438237,0.8077288416482755,0.915691528801443,0.9630318016660862,0-90 days,0.8077288416482755,0.9630318016660862,56,High,Commercial Risk,2025Q1,"Usage decline, Support pressure, Commercial contraction",Usage re-engagement / training / Proactive support / escalation review
A-ced9aa,0.5943504773076195,0.5943504773076195,0.8354484647394439,0.933249748263257,0.972922792243394,0-90 days,0.8354484647394439,0.972922792243394,59,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-d26ab4,0.5943504773076195,0.5943504773076195,0.8354484647394439,0.933249748263257,0.972922792243394,0-90 days,0.8354484647394439,0.972922792243394,59,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-d27f50,0.5840576144419521,0.5840576144419521,0.8269919318962803,0.9280386114321496,0.9700682083710187,0-90 days,0.8269919318962803,0.9700682083710187,58,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-d3c88e,0.5943504773076195,0.5943504773076195,0.8354484647394439,0.933249748263257,0.972922792243394,0-90 days,0.8354484647394439,0.972922792243394,59,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-d40bf7,0.5943504773076195,0.5943504773076195,0.8354484647394439,0.933249748263257,0.972922792243394,0-90 days,0.8354484647394439,0.972922792243394,59,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-d42431,0.5553857638515335,0.5553857638515335,0.8023181810141157,0.9121078490511516,0.960921898442432,0-90 days,0.8023181810141157,0.960921898442432,56,High,Commercial Risk,2025Q1,"Usage decline, Support pressure, Commercial contraction",Usage re-engagement / training / Proactive support / escalation review
A-d49cc5,0.5180663634098971,0.5180663634098971,0.7677399699230386,0.8880660790704833,0.946055278428649,0-90 days,0.7677399699230386,0.946055278428649,52,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-d4ac0e,0.5634379422694902,0.5634379422694902,0.809413569750103,0.9167971958345926,0.9636768126046011,0-90 days,0.809413569750103,0.9636768126046011,56,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-d4e0d4,0.5943504773076195,0.5943504773076195,0.8354484647394439,0.933249748263257,0.972922792243394,0-90 days,0.8354484647394439,0.972922792243394,59,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-d535f6,0.5845649233281061,0.5845649233281061,0.8274136970706176,0.9283015960100133,0.9702139680411674,0-90 days,0.8274136970706176,0.9702139680411674,58,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-d5a319,0.5097549952580681,0.5097549952580681,0.7596598353255832,0.8821744348295139,0.9422366052442742,0-90 days,0.7596598353255832,0.9422366052442742,51,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-d62e02,0.5810801844822885,0.5810801844822885,0.8245061881666066,0.9264821647222549,0.9692019220081854,0-90 days,0.8245061881666066,0.9692019220081854,58,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-d77f4c,0.5278986628178027,0.5278986628178027,0.7771203274307813,0.8947782085493415,0.9503246515554379,0-90 days,0.7771203274307813,0.9503246515554379,53,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-d792a6,0.4580920829498133,0.4580920829498133,0.706335809438328,0.8408610501804952,0.913761343181758,0-90 days,0.706335809438328,0.913761343181758,46,Medium,Commercial Risk,2025Q1,"Usage decline, Support pressure, Commercial contraction",Usage re-engagement / training / Proactive support / escalation review
A-d82ef9,0.5810451202739979,0.5810451202739979,0.824476808753771,0.9264637025223121,0.9691916093347398,0-90 days,0.824476808753771,0.9691916093347398,58,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-d922bf,0.5207496092407226,0.5207496092407226,0.7703190629570799,0.8899253211722236,0.9472466671590861,0-90 days,0.7703190629570799,0.9472466671590861,52,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-db5e9e,0.5943504773076195,0.5943504773076195,0.8354484647394439,0.933249748263257,0.972922792243394,0-90 days,0.8354484647394439,0.972922792243394,59,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-dbc825,0.567961536083821,0.567961536083821,0.8133427656969485,0.9193568952128673,0.9651590768823357,0-90 days,0.8133427656969485,0.9651590768823357,57,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-dcc2f0,0.5183518195254386,0.5183518195254386,0.7680150302455444,0.8882648614203202,0.9461829738080243,0-90 days,0.7680150302455444,0.9461829738080243,52,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-dcc3f1,0.542411628809327,0.542411628809327,0.7906128825510669,0.9041868899782326,0.9561570350464267,0-90 days,0.7906128825510669,0.9561570350464267,54,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-de24d5,0.5943504773076195,0.5943504773076195,0.8354484647394439,0.933249748263257,0.972922792243394,0-90 days,0.8354484647394439,0.972922792243394,59,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-de58ca,0.5025900734956814,0.5025900734956814,0.7525833650149684,0.8769325097761496,0.9387850087326837,0-90 days,0.7525833650149684,0.9387850087326837,50,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-dec005,0.5344019441812853,0.5344019441812853,0.783218450417833,0.8990669319771747,0.9530057597607545,0-90 days,0.783218450417833,0.9530057597607545,53,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-df10db,0.4978141866416941,0.4978141866416941,0.7478094088616567,0.8733534628678791,0.936399905741293,0-90 days,0.7478094088616567,0.936399905741293,50,Medium,Commercial Risk,2025Q1,"Usage decline, Support pressure, Commercial contraction",Usage re-engagement / training / Proactive support / escalation review
A-df1e44,0.5528950487603542,0.5528950487603542,0.8000971625769939,0.91062245162132,0.9600388555902313,0-90 days,0.8000971625769939,0.9600388555902313,55,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-dfbd31,0.5376305606096522,0.5376305606096522,0.7862145015178554,0.9011521189170248,0.954295760638741,0-90 days,0.7862145015178554,0.954295760638741,54,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-e08cd3,0.5837382683091026,0.5837382683091026,0.8267261707296953,0.9278727357712301,0.9699761800900053,0-90 days,0.8267261707296953,0.9699761800900053,58,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-e1462e,0.49153834064644836,0.49153834064644836,0.7414667409674329,0.8685457501142193,0.9331605539739996,0-90 days,0.7414667409674329,0.9331605539739996,49,Medium,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-e19ff6,0.5152021899596425,0.5152021899596425,0.7649710833800735,0.8860584959265019,0.9447614083524636,0-90 days,0.7649710833800735,0.9447614083524636,52,High,Commercial Risk,2025Q1,"Usage decline, Support pressure, Commercial contraction",Usage re-engagement / training / Proactive support / escalation review
A-e1b9cd,0.4827015529144398,0.4827015529144398,0.7324023166428679,0.8615721339556621,0.9283914798618961,0-90 days,0.7324023166428679,0.9283914798618961,48,Medium,Commercial Risk,2025Q1,"Usage decline, Support pressure, Commercial contraction",Usage re-engagement / training / Proactive support / escalation review
A-e2cd1b,0.5467025608960093,0.5467025608960093,0.7945214317017639,0.9068570911996551,0.9577785579701071,0-90 days,0.7945214317017639,0.9577785579701071,55,High,Commercial Risk,2025Q1,"Usage decline, Support pressure, Commercial contraction",Usage re-engagement / training / Proactive support / escalation review
A-e351e1,0.5807097774852312,0.5807097774852312,0.8241957093035157,0.92628697983482,0.9690928513727061,0-90 days,0.8241957093035157,0.9690928513727061,58,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-e36807,0.5612976250639992,0.5612976250639992,0.8075402262255126,0.9155674401654869,0.9629592354786731,0-90 days,0.8075402262255126,0.9629592354786731,56,High,Commercial Risk,2025Q1,"Usage decline, Support pressure, Commercial contraction",Usage re-engagement / training / Proactive support / escalation review
A-e3bd71,0.4854445785712785,0.4854445785712785,0.7352327182783107,0.8637625597731591,0.9298982865297076,0-90 days,0.7352327182783107,0.9298982865297076,49,Medium,Commercial Risk,2025Q1,"Usage decline, Support pressure, Commercial contraction",Usage re-engagement / training / Proactive support / escalation review
A-e40f45,0.564170783125366,0.564170783125366,0.8100528937184432,0.9172155014217063,0.9639200968152629,0-90 days,0.8100528937184432,0.9639200968152629,56,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-e4144b,0.5943504773076195,0.5943504773076195,0.8354484647394439,0.933249748263257,0.972922792243394,0-90 days,0.8354484647394439,0.972922792243394,59,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-e43bf7,0.48710881895318653,0.48710881895318653,0.7369426364044047,0.8650801981023941,0.9308008234581348,0-90 days,0.7369426364044047,0.9308008234581348,49,Medium,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-e4bf56,0.5943504773076195,0.5943504773076195,0.8354484647394439,0.933249748263257,0.972922792243394,0-90 days,0.8354484647394439,0.972922792243394,59,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-e51ec7,0.513592046983936,0.513592046983936,0.7634073032427224,0.8849194306717423,0.9440238958411189,0-90 days,0.7634073032427224,0.9440238958411189,51,High,Commercial Risk,2025Q1,"Usage decline, Support pressure, Commercial contraction",Usage re-engagement / training / Proactive support / escalation review
A-e5d6ab,0.5007287911973819,0.5007287911973819,0.7507282600607725,0.8755457970802101,0.9378635996676702,0-90 days,0.7507282600607725,0.9378635996676702,50,High,Commercial Risk,2025Q1,"Usage decline, Support pressure, Commercial contraction",Usage re-engagement / training / Proactive support / escalation review
A-e60f9d,0.5824492359345589,0.5824492359345589,0.8256513594283663,0.9272005919155434,0.9696025515308233,0-90 days,0.8256513594283663,0.9696025515308233,58,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-e61e98,0.5335080681311444,0.5335080681311444,0.782385277501263,0.8984844876984592,0.9526438325517976,0-90 days,0.782385277501263,0.9526438325517976,53,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-e693b6,0.4803186277716524,0.4803186277716524,0.7299312713588617,0.859650312503808,0.9270628818101592,0-90 days,0.7299312713588617,0.9270628818101592,48,Medium,Commercial Risk,2025Q1,"Usage decline, Support pressure, Commercial contraction",Usage re-engagement / training / Proactive support / escalation review
A-e6afc1,0.4873292405910038,0.4873292405910038,0.7371686924470031,0.8652540739603456,0.930919703769982,0-90 days,0.7371686924470031,0.930919703769982,49,Medium,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-e7a1e2,0.5500264235130519,0.5500264235130519,0.7975237804635447,0.9088910513416247,0.9590033805222251,0-90 days,0.7975237804635447,0.9590033805222251,55,High,Commercial Risk,2025Q1,"Usage decline, Support pressure, Commercial contraction",Usage re-engagement / training / Proactive support / escalation review
A-e7beab,0.5397603630969053,0.5397603630969053,0.7881794766233076,0.9025117992324876,0.9551320658764241,0-90 days,0.7881794766233076,0.9551320658764241,54,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-e83938,0.5346124995822777,0.5346124995822777,0.7834144744549446,0.8992038036399279,0.9530907101243722,0-90 days,0.7834144744549446,0.9530907101243722,53,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-e888d1,0.48583362343712133,0.48583362343712133,0.7356329372122001,0.8640713452438259,0.9301100561129514,0-90 days,0.7356329372122001,0.9301100561129514,49,Medium,Commercial Risk,2025Q1,"Usage decline, Support pressure, Commercial contraction",Usage re-engagement / training / Proactive support / escalation review
A-e89151,0.49870946113928577,0.49870946113928577,0.7487077956487347,0.8740295954692575,0.936852228032282,0-90 days,0.7487077956487347,0.936852228032282,50,Medium,Commercial Risk,2025Q1,"Usage decline, Support pressure, Commercial contraction",Usage re-engagement / training / Proactive support / escalation review
A-e98302,0.534955185686796,0.534955185686796,0.7837333206803976,0.8994263022736823,0.9532287234160722,0-90 days,0.7837333206803976,0.9532287234160722,53,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-eafc6e,0.5180663634098971,0.5180663634098971,0.7677399699230386,0.8880660790704833,0.946055278428649,0-90 days,0.7677399699230386,0.946055278428649,52,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-eb1312,0.5809793726770986,0.5809793726770986,0.8244217138779222,0.9264290764048471,0.9691722654424337,0-90 days,0.8244217138779222,0.9691722654424337,58,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-eb2fdc,0.545986779927494,0.545986779927494,0.7938719959993943,0.9064151611565666,0.9575112459667262,0-90 days,0.7938719959993943,0.9575112459667262,55,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-eb7c38,0.5474877683578049,0.5474877683578049,0.7952326802142003,0.9073402831563367,0.9580703447477401,0-90 days,0.7952326802142003,0.9580703447477401,55,High,Commercial Risk,2025Q1,"Usage decline, Support pressure, Commercial contraction",Usage re-engagement / training / Proactive support / escalation review
A-eb7fac,0.5355217770883787,0.5355217770883787,0.7842599804408622,0.8997934591042532,0.9534562439606229,0-90 days,0.7842599804408622,0.9534562439606229,54,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-ed510f,0.48710881895318653,0.48710881895318653,0.7369426364044047,0.8650801981023941,0.9308008234581348,0-90 days,0.7369426364044047,0.9308008234581348,49,Medium,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-ee42db,0.5071292169612155,0.5071292169612155,0.7570783912267354,0.8802710364668798,0.940989091991009,0-90 days,0.7570783912267354,0.940989091991009,51,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-ef84cf,0.5488858313743812,0.5488858313743812,0.7964960068652167,0.9081964653250086,0.958586124778198,0-90 days,0.7964960068652167,0.958586124778198,55,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-f03140,0.5455247925816352,0.5455247925816352,0.7934522858420343,0.9061291847662695,0.9573380417761193,0-90 days,0.7934522858420343,0.9573380417761193,55,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-f17767,0.48677819592415533,0.48677819592415533,0.7366033798211353,0.864819111404323,0.9306222204783509,0-90 days,0.7366033798211353,0.9306222204783509,49,Medium,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-f19409,0.4881479920002107,0.4881479920002107,0.7380075219065837,0.8658986240070441,0.9313599414224708,0-90 days,0.7380075219065837,0.9313599414224708,49,Medium,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-f19b24,0.48710881895318653,0.48710881895318653,0.7369426364044047,0.8650801981023941,0.9308008234581348,0-90 days,0.7369426364044047,0.9308008234581348,49,Medium,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-f1f639,0.48710881895318653,0.48710881895318653,0.7369426364044047,0.8650801981023941,0.9308008234581348,0-90 days,0.7369426364044047,0.9308008234581348,49,Medium,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-f25509,0.5606373716189625,0.5606373716189625,0.8069604807821064,0.9151856494550145,0.9627357440201245,0-90 days,0.8069604807821064,0.9627357440201245,56,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-f3ff05,0.5818448181758351,0.5818448181758351,0.8251462439135996,0.9268839958310531,0.9694261639824776,0-90 days,0.8251462439135996,0.9694261639824776,58,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-f44180,0.48710881895318653,0.48710881895318653,0.7369426364044047,0.8650801981023941,0.9308008234581348,0-90 days,0.7369426364044047,0.9308008234581348,49,Medium,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-f446b6,0.5025900734956814,0.5025900734956814,0.7525833650149684,0.8769325097761496,0.9387850087326837,0-90 days,0.7525833650149684,0.9387850087326837,50,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-f45426,0.5795497515421687,0.5795497515421687,0.823221588571748,0.9256734729930107,0.9687493932529037,0-90 days,0.823221588571748,0.9687493932529037,58,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-f51f16,0.5335080681311444,0.5335080681311444,0.782385277501263,0.8984844876984592,0.9526438325517976,0-90 days,0.782385277501263,0.9526438325517976,53,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-f5641b,0.5426681044048458,0.5426681044048458,0.790847537271343,0.9043479077519084,0.9562552473345377,0-90 days,0.790847537271343,0.9562552473345377,54,High,Commercial Risk,2025Q1,"Usage decline, Support pressure, Commercial contraction",Usage re-engagement / training / Proactive support / escalation review
A-f6b2fb,0.564170783125366,0.564170783125366,0.8100528937184432,0.9172155014217063,0.9639200968152629,0-90 days,0.8100528937184432,0.9639200968152629,56,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-f92792,0.5889895839719849,0.5889895839719849,0.8310704379164779,0.9305681904086212,0.9714628030542695,0-90 days,0.8310704379164779,0.9714628030542695,59,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-f97b9a,0.5163039236144238,0.5163039236144238,0.7660381056891988,0.8868335496981286,0.9452618320105015,0-90 days,0.7660381056891988,0.9452618320105015,52,High,Commercial Risk,2025Q1,"Usage decline, Support pressure, Commercial contraction",Usage re-engagement / training / Proactive support / escalation review
A-f9cc74,0.5943504773076195,0.5943504773076195,0.8354484647394439,0.933249748263257,0.972922792243394,0-90 days,0.8354484647394439,0.972922792243394,59,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-fa2041,0.5664472069487044,0.5664472069487044,0.8120319756374205,0.9185059380332696,0.9646680218172287,0-90 days,0.8120319756374205,0.9646680218172287,57,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-fa3095,0.546299667690407,0.546299667690407,0.7941560084621649,0.9066085126353511,0.9576282511477717,0-90 days,0.7941560084621649,0.9576282511477717,55,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-faa28c,0.5648794767932646,0.5648794767932646,0.8106701302842968,0.9176186880306402,0.9641542004334348,0-90 days,0.8106701302842968,0.9641542004334348,56,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-fabe19,0.5943504773076195,0.5943504773076195,0.8354484647394439,0.933249748263257,0.972922792243394,0-90 days,0.8354484647394439,0.972922792243394,59,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-fb186e,0.5943504773076195,0.5943504773076195,0.8354484647394439,0.933249748263257,0.972922792243394,0-90 days,0.8354484647394439,0.972922792243394,59,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-fce879,0.5798349060377933,0.5798349060377933,0.82346129381573,0.9258245979281198,0.968834085218784,0-90 days,0.82346129381573,0.968834085218784,58,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-fd7ad3,0.5943504773076195,0.5943504773076195,0.8354484647394439,0.933249748263257,0.972922792243394,0-90 days,0.8354484647394439,0.972922792243394,59,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-fd9422,0.560315324172769,0.560315324172769,0.8066773858427028,0.9149990090641759,0.9626263668553888,0-90 days,0.8066773858427028,0.9626263668553888,56,High,Commercial Risk,2025Q1,"Usage decline, Support pressure, Commercial contraction",Usage re-engagement / training / Proactive support / escalation review
A-fda07f,0.579042923042904,0.579042923042904,0.8227951393597375,0.9254043598422855,0.9685984373654651,0-90 days,0.8227951393597375,0.9685984373654651,58,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-fdfc91,0.5025900734956814,0.5025900734956814,0.7525833650149684,0.8769325097761496,0.9387850087326837,0-90 days,0.7525833650149684,0.9387850087326837,50,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-fe79a5,0.5550883303441512,0.5550883303441512,0.8020536062040449,0.9119313394338875,0.9608172251831767,0-90 days,0.8020536062040449,0.9608172251831767,56,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-ff3c73,0.48710881895318653,0.48710881895318653,0.7369426364044047,0.8650801981023941,0.9308008234581348,0-90 days,0.7369426364044047,0.9308008234581348,49,Medium,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-ff79f2,0.574274280745971,0.574274280745971,0.8187576119656397,0.9228404539947541,0.9671511967796024,0-90 days,0.8187576119656397,0.9671511967796024,57,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-ffc04f,0.5636239463717165,0.5636239463717165,0.8095759398198055,0.916903500102692,0.9637386773044897,0-90 days,0.8095759398198055,0.9637386773044897,56,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-ffdfd5,0.5741224043148657,0.5741224043148657,0.8186282734934494,0.9227578451901285,0.967104296824033,0-90 days,0.8186282734934494,0.967104296824033,57,High,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
