account_id,subscription_id,start_date,end_date,end_date_inferred,next_start_date,subscription_seq,plan_tier,seats,mrr_amount,arr_amount,billing_frequency,is_trial,auto_renew_flag,upgrade_flag,downgrade_flag,subscription_cancel_flag
A-ce550d,S-16dc40,2024-11-16,,2024-11-24,2024-11-24,4,Pro,51,2499,29988,monthly,False,True,True,False,False
A-ce550d,S-7ac9dd,2024-11-24,,2024-12-04,2024-12-04,5,Pro,35,1715,20580,annual,False,False,False,False,False
A-ce550d,S-3cae3d,2024-12-04,,2024-12-16,2024-12-16,6,Pro,35,1715,20580,annual,False,False,False,False,False
A-ce550d,S-d925e2,2024-12-16,,2024-12-21,2024-12-21,7,Pro,35,1715,20580,annual,False,True,False,False,False
A-ce550d,S-4bfa1d,2024-12-21,2024-12-30,2024-12-30,2024-12-31,8,Pro,35,1715,20580,monthly,False,True,False,False,True
A-ce550d,S-79d1e0,2024-12-31,2024-12-31,2024-12-31,,9,Enterprise,109,21691,260292,monthly,False,True,False,False,True
A-ce66f8,S-10bf4d,2023-08-24,,2024-05-16,2024-05-16,1,Basic,29,551,6612,monthly,False,True,False,False,False
A-ce66f8,S-bdd2e4,2024-05-16,,2024-05-21,2024-05-21,2,Basic,29,551,6612,annual,False,True,False,False,False
A-ce66f8,S-2aec7e,2024-05-21,,2024-07-02,2024-07-02,3,Basic,29,551,6612,annual,False,True,False,False,False
A-ce66f8,S-695c1e,2024-07-02,,2024-07-19,2024-07-19,4,Enterprise,37,7363,88356,monthly,False,True,False,False,False
A-ce66f8,S-b91501,2024-07-19,,2024-07-27,2024-07-27,5,Pro,29,1421,17052,annual,False,True,False,False,False
A-ce66f8,S-2f138c,2024-07-27,,,,6,Pro,29,1421,17052,annual,False,True,False,False,False
A-cea1f0,S-9925b9,2024-06-01,,2024-06-09,2024-06-09,1,Basic,25,475,5700,annual,False,False,False,True,False
A-cea1f0,S-8ebe58,2024-06-09,,2024-06-24,2024-06-24,2,Pro,8,0,0,annual,True,True,False,False,False
A-cea1f0,S-1d69ca,2024-06-24,,2024-08-06,2024-08-06,3,Basic,30,570,6840,monthly,False,False,False,False,False
A-cea1f0,S-e5efce,2024-08-06,,2024-10-07,2024-10-07,4,Pro,8,392,4704,annual,False,False,False,False,False
A-cea1f0,S-c07ede,2024-10-07,,2024-10-18,2024-10-18,5,Pro,8,392,4704,annual,False,False,False,False,False
A-cea1f0,S-691d69,2024-10-18,,2024-10-21,2024-10-21,6,Enterprise,22,4378,52536,monthly,False,True,True,False,False
A-cea1f0,S-7be132,2024-10-21,,2024-11-19,2024-11-19,7,Basic,14,266,3192,annual,False,True,False,False,False
A-cea1f0,S-dbd6b9,2024-11-19,,2024-12-22,2024-12-22,8,Pro,8,0,0,annual,True,True,False,False,False
A-cea1f0,S-2372d2,2024-12-22,,2024-12-27,2024-12-27,9,Enterprise,21,4179,50148,annual,False,False,False,False,False
A-cea1f0,S-b59bff,2024-12-27,,,,10,Enterprise,8,1592,19104,annual,False,False,False,False,False
A-ced9aa,S-81cd46,2024-10-11,,2024-11-07,2024-11-07,1,Enterprise,6,1194,14328,annual,False,True,False,False,False
A-ced9aa,S-90c2a9,2024-11-07,,2024-11-08,2024-11-08,2,Pro,3,147,1764,annual,False,True,False,False,False
A-ced9aa,S-86673a,2024-11-08,,2024-11-23,2024-11-23,3,Basic,22,418,5016,monthly,False,True,False,False,False
A-ced9aa,S-b0e621,2024-11-23,,2024-11-23,2024-11-23,4,Pro,3,147,1764,monthly,False,True,False,False,False
A-ced9aa,S-c7621b,2024-11-23,2024-11-25,2024-11-25,2024-12-01,5,Basic,19,361,4332,annual,False,True,False,False,True
A-ced9aa,S-3c072b,2024-12-01,,2024-12-04,2024-12-04,6,Basic,3,57,684,monthly,False,True,False,False,False
A-ced9aa,S-1b7677,2024-12-04,2024-12-20,2024-12-20,2024-12-10,7,Enterprise,6,1194,14328,annual,False,True,False,False,True
A-ced9aa,S-b2c291,2024-12-10,,2024-12-16,2024-12-16,8,Enterprise,3,597,7164,annual,False,True,False,False,False
A-ced9aa,S-c4a98e,2024-12-16,,2024-12-21,2024-12-21,9,Enterprise,5,995,11940,monthly,False,True,False,False,False
A-ced9aa,S-b4b084,2024-12-21,,2024-12-31,2024-12-31,10,Enterprise,5,995,11940,monthly,False,True,False,False,False
A-ced9aa,S-a72188,2024-12-31,,,,11,Pro,3,147,1764,annual,False,True,False,False,False
A-d26ab4,S-15a897,2024-11-08,,2024-11-13,2024-11-13,1,Enterprise,9,0,0,annual,True,False,False,False,False
A-d26ab4,S-e561b9,2024-11-13,2024-11-30,2024-11-30,2024-11-18,2,Pro,18,882,10584,monthly,False,True,False,True,True
A-d26ab4,S-e60ba0,2024-11-18,,2024-11-20,2024-11-20,3,Pro,62,0,0,annual,True,False,False,False,False
A-d26ab4,S-6d12c1,2024-11-20,,2024-11-21,2024-11-21,4,Basic,11,209,2508,monthly,False,True,False,False,False
A-d26ab4,S-cc964d,2024-11-21,,2024-11-21,2024-11-21,5,Basic,15,0,0,annual,True,True,False,False,False
A-d26ab4,S-1be5a9,2024-11-21,,2024-12-09,2024-12-09,6,Enterprise,27,5373,64476,monthly,False,True,False,False,False
A-d26ab4,S-c288ef,2024-12-09,,2024-12-20,2024-12-20,7,Pro,9,0,0,annual,True,True,False,False,False
A-d26ab4,S-1a0f22,2024-12-20,,2024-12-27,2024-12-27,8,Enterprise,18,3582,42984,monthly,False,True,False,False,False
A-d26ab4,S-86571c,2024-12-27,,,,9,Enterprise,33,6567,78804,monthly,False,True,False,False,False
A-d27f50,S-f84a6f,2024-07-22,2024-10-14,2024-10-14,2024-08-06,1,Enterprise,44,8756,105072,monthly,False,True,False,False,True
A-d27f50,S-3cc352,2024-08-06,,2024-08-06,2024-08-06,2,Pro,44,2156,25872,monthly,False,True,False,False,False
A-d27f50,S-050a91,2024-08-06,,2024-08-26,2024-08-26,3,Basic,45,855,10260,annual,False,True,False,False,False
A-d27f50,S-4a90fd,2024-08-26,,2024-10-20,2024-10-20,4,Pro,44,2156,25872,annual,False,False,False,False,False
A-d27f50,S-87ebe6,2024-10-20,,2024-11-29,2024-11-29,5,Enterprise,44,8756,105072,monthly,False,False,False,False,False
A-d27f50,S-ae093b,2024-11-29,,2024-12-02,2024-12-02,6,Enterprise,44,0,0,monthly,True,True,False,False,False
A-d27f50,S-e2f1fd,2024-12-02,,2024-12-05,2024-12-05,7,Pro,44,0,0,monthly,True,True,False,False,False
A-d27f50,S-dcd084,2024-12-05,2024-12-09,2024-12-09,2024-12-05,8,Enterprise,48,9552,114624,annual,False,True,False,False,True
A-d27f50,S-a918f3,2024-12-05,,2024-12-09,2024-12-09,9,Enterprise,44,8756,105072,monthly,False,True,False,False,False
A-d27f50,S-26da35,2024-12-09,,2024-12-19,2024-12-19,10,Pro,44,2156,25872,annual,False,True,True,False,False
A-d27f50,S-b6d200,2024-12-19,,2024-12-29,2024-12-29,11,Basic,44,836,10032,monthly,False,True,False,False,False
A-d27f50,S-6f488b,2024-12-29,2024-12-29,2024-12-29,,12,Basic,44,836,10032,annual,False,False,False,False,True
A-d3c88e,S-872bdd,2024-10-23,,2024-10-27,2024-10-27,1,Enterprise,16,3184,38208,annual,False,True,False,False,False
A-d3c88e,S-9dbe8c,2024-10-27,,2024-10-27,2024-10-27,2,Basic,16,0,0,monthly,True,True,False,False,False
A-d3c88e,S-0ea795,2024-10-27,,2024-11-01,2024-11-01,3,Pro,16,784,9408,annual,False,True,False,False,False
A-d3c88e,S-ad1e4a,2024-11-01,,2024-11-02,2024-11-02,4,Basic,16,0,0,monthly,True,True,True,False,False
A-d3c88e,S-5ca0fe,2024-11-02,,2024-11-19,2024-11-19,5,Pro,16,784,9408,monthly,False,False,False,False,False
A-d3c88e,S-1dfa14,2024-11-19,,2024-12-03,2024-12-03,6,Enterprise,16,3184,38208,annual,False,False,False,False,False
A-d3c88e,S-fae334,2024-12-03,,2024-12-10,2024-12-10,7,Pro,31,1519,18228,monthly,False,False,False,False,False
A-d3c88e,S-96e3e8,2024-12-10,,2024-12-13,2024-12-13,8,Basic,16,304,3648,monthly,False,True,True,False,False
A-d3c88e,S-5488ba,2024-12-13,,2024-12-16,2024-12-16,9,Enterprise,16,3184,38208,annual,False,True,False,False,False
A-d3c88e,S-80c01c,2024-12-16,,2024-12-24,2024-12-24,10,Basic,16,304,3648,annual,False,True,True,False,False
A-d3c88e,S-7c1eb9,2024-12-24,,2024-12-28,2024-12-28,11,Basic,21,399,4788,annual,False,False,False,False,False
A-d3c88e,S-9d78e2,2024-12-28,,2024-12-29,2024-12-29,12,Enterprise,47,9353,112236,monthly,False,True,False,False,False
A-d3c88e,S-b5d3cc,2024-12-29,,,,13,Enterprise,16,3184,38208,monthly,False,True,False,False,False
A-d40bf7,S-4d5623,2024-11-09,,2024-11-17,2024-11-17,1,Enterprise,59,11741,140892,annual,False,True,False,False,False
A-d40bf7,S-26e8f0,2024-11-17,,2024-11-23,2024-11-23,2,Enterprise,59,11741,140892,monthly,False,False,False,False,False
A-d40bf7,S-39bb68,2024-11-23,,2024-12-09,2024-12-09,3,Basic,59,1121,13452,monthly,False,True,False,False,False
A-d40bf7,S-31afc4,2024-12-09,,2024-12-13,2024-12-13,4,Pro,59,2891,34692,monthly,False,False,False,False,False
A-d40bf7,S-7554c2,2024-12-13,,2024-12-14,2024-12-14,5,Pro,59,0,0,annual,True,True,False,False,False
A-d40bf7,S-e338a1,2024-12-14,,2024-12-15,2024-12-15,6,Pro,59,2891,34692,monthly,False,True,False,False,False
A-d40bf7,S-a175c2,2024-12-15,,2024-12-27,2024-12-27,7,Enterprise,59,0,0,annual,True,True,True,False,False
A-d40bf7,S-388190,2024-12-27,,2024-12-27,2024-12-27,8,Enterprise,59,11741,140892,annual,False,False,False,False,False
A-d40bf7,S-85b7d7,2024-12-27,,2024-12-29,2024-12-29,9,Basic,59,0,0,monthly,True,False,False,False,False
A-d40bf7,S-7cd9fa,2024-12-29,,,,10,Basic,59,1121,13452,monthly,False,True,False,False,False
A-d42431,S-0a6b6b,2024-06-11,,2024-07-08,2024-07-08,1,Basic,22,418,5016,monthly,False,True,False,True,False
A-d42431,S-7b7be8,2024-07-08,,2024-08-06,2024-08-06,2,Basic,91,1729,20748,monthly,False,True,False,False,False
A-d42431,S-620b62,2024-08-06,,2024-08-26,2024-08-26,3,Enterprise,22,4378,52536,annual,False,False,True,False,False
A-d42431,S-5f5b36,2024-08-26,,2024-09-01,2024-09-01,4,Enterprise,22,4378,52536,monthly,False,True,False,False,False
A-d42431,S-5cce27,2024-09-01,,2024-10-17,2024-10-17,5,Basic,22,418,5016,annual,False,True,False,False,False
A-d42431,S-19cb09,2024-10-17,,2024-10-24,2024-10-24,6,Enterprise,22,4378,52536,monthly,False,True,False,False,False
A-d42431,S-05ef15,2024-10-24,,2024-11-15,2024-11-15,7,Basic,35,665,7980,monthly,False,True,False,False,False
A-d42431,S-61e53d,2024-11-15,2024-12-14,2024-12-14,2024-12-08,8,Basic,22,418,5016,annual,False,False,False,False,True
A-d42431,S-48ce17,2024-12-08,,,,9,Enterprise,22,4378,52536,annual,False,True,False,False,False
A-d49cc5,S-101201,2024-02-13,,2024-03-26,2024-03-26,1,Basic,50,950,11400,annual,False,True,False,False,False
A-d49cc5,S-6b0a2f,2024-03-26,,2024-05-10,2024-05-10,2,Pro,50,2450,29400,annual,False,True,False,False,False
A-d49cc5,S-aea1bf,2024-05-10,,2024-06-25,2024-06-25,3,Pro,50,2450,29400,monthly,False,True,False,False,False
A-d49cc5,S-34553e,2024-06-25,,2024-07-06,2024-07-06,4,Basic,50,950,11400,annual,False,False,False,False,False
A-d49cc5,S-9c735f,2024-07-06,,2024-09-28,2024-09-28,5,Basic,50,950,11400,annual,False,True,False,False,False
A-d49cc5,S-bc736c,2024-09-28,,2024-10-09,2024-10-09,6,Basic,50,950,11400,monthly,False,True,False,False,False
A-d49cc5,S-d09309,2024-10-09,,2024-12-10,2024-12-10,7,Pro,75,3675,44100,monthly,False,True,False,False,False
A-d49cc5,S-8317da,2024-12-10,,,,8,Basic,50,950,11400,monthly,False,True,False,False,False
A-d4ac0e,S-93622a,2024-05-10,,2024-05-19,2024-05-19,1,Basic,156,0,0,monthly,True,True,False,False,False
A-d4ac0e,S-f225d0,2024-05-19,,2024-06-01,2024-06-01,2,Basic,18,342,4104,annual,False,True,False,False,False
A-d4ac0e,S-375190,2024-06-01,,2024-06-01,2024-06-01,3,Pro,25,1225,14700,monthly,False,True,False,False,False
A-d4ac0e,S-3909f9,2024-06-01,,2024-07-02,2024-07-02,4,Pro,18,882,10584,annual,False,False,False,False,False
A-d4ac0e,S-da0c62,2024-07-02,,2024-07-07,2024-07-07,5,Enterprise,21,0,0,monthly,True,True,False,False,False
A-d4ac0e,S-37ed34,2024-07-07,,2024-08-06,2024-08-06,6,Enterprise,20,3980,47760,annual,False,True,False,False,False
A-d4ac0e,S-180859,2024-08-06,,2024-08-09,2024-08-09,7,Basic,18,342,4104,monthly,False,True,False,False,False
A-d4ac0e,S-c693b6,2024-08-09,,2024-08-25,2024-08-25,8,Basic,27,513,6156,monthly,False,False,True,False,False
A-d4ac0e,S-9626f8,2024-08-25,,2024-09-10,2024-09-10,9,Pro,18,882,10584,annual,False,True,False,False,False
A-d4ac0e,S-4fd9ba,2024-09-10,,2024-09-17,2024-09-17,10,Basic,24,456,5472,monthly,False,True,True,False,False
A-d4ac0e,S-f27134,2024-09-17,,2024-10-01,2024-10-01,11,Basic,29,551,6612,annual,False,True,False,False,False
A-d4ac0e,S-259804,2024-10-01,,2024-10-12,2024-10-12,12,Basic,28,532,6384,annual,False,True,False,False,False
A-d4ac0e,S-9211e5,2024-10-12,,2024-10-20,2024-10-20,13,Enterprise,28,5572,66864,annual,False,True,False,False,False
A-d4ac0e,S-a113a2,2024-10-20,,2024-10-28,2024-10-28,14,Enterprise,18,3582,42984,monthly,False,True,False,False,False
A-d4ac0e,S-f80617,2024-10-28,2024-12-16,2024-12-16,2024-10-28,15,Basic,18,342,4104,annual,False,True,False,False,True
A-d4ac0e,S-fb95f2,2024-10-28,,2024-11-01,2024-11-01,16,Enterprise,25,4975,59700,annual,False,True,False,False,False
A-d4ac0e,S-c9199e,2024-11-01,,2024-11-29,2024-11-29,17,Pro,33,1617,19404,annual,False,True,True,False,False
A-d4ac0e,S-44d025,2024-11-29,,2024-12-14,2024-12-14,18,Pro,18,882,10584,annual,False,True,False,False,False
A-d4ac0e,S-b76ba6,2024-12-14,,,,19,Pro,18,882,10584,monthly,False,True,False,False,False
A-d4e0d4,S-da4a98,2024-10-18,,2024-10-23,2024-10-23,1,Basic,117,2223,26676,monthly,False,True,False,False,False
A-d4e0d4,S-92e8cb,2024-10-23,,2024-10-27,2024-10-27,2,Pro,117,5733,68796,monthly,False,False,False,True,False
A-d4e0d4,S-1b8454,2024-10-27,,2024-10-28,2024-10-28,3,Enterprise,117,23283,279396,monthly,False,True,False,False,False
A-d4e0d4,S-f11653,2024-10-28,,2024-11-15,2024-11-15,4,Enterprise,117,23283,279396,annual,False,True,False,False,False
A-d4e0d4,S-a16038,2024-11-15,,2024-11-16,2024-11-16,5,Pro,117,5733,68796,monthly,False,True,False,False,False
A-d4e0d4,S-fe0869,2024-11-16,,2024-11-23,2024-11-23,6,Enterprise,117,23283,279396,annual,False,True,False,False,False
A-d4e0d4,S-cbf8e8,2024-11-23,,2024-11-30,2024-11-30,7,Basic,117,2223,26676,monthly,False,True,False,False,False
A-d4e0d4,S-7904d3,2024-11-30,2024-12-03,2024-12-03,2024-12-12,8,Enterprise,117,23283,279396,monthly,False,True,False,False,True
A-d4e0d4,S-0ec442,2024-12-12,,2024-12-14,2024-12-14,9,Pro,117,5733,68796,monthly,False,True,False,False,False
A-d4e0d4,S-61cc6f,2024-12-14,,,,10,Enterprise,117,23283,279396,annual,False,True,True,False,False
A-d535f6,S-73688c,2024-09-21,,2024-09-23,2024-09-23,1,Basic,12,0,0,monthly,True,True,False,False,False
A-d535f6,S-202695,2024-09-23,,2024-09-29,2024-09-29,2,Basic,12,228,2736,monthly,False,True,False,False,False
A-d535f6,S-8d516f,2024-09-29,,2024-10-18,2024-10-18,3,Enterprise,12,2388,28656,monthly,False,True,False,False,False
A-d535f6,S-060019,2024-10-18,,2024-11-13,2024-11-13,4,Basic,19,0,0,annual,True,True,False,True,False
A-d535f6,S-db47af,2024-11-13,,2024-11-20,2024-11-20,5,Basic,54,1026,12312,monthly,False,True,False,False,False
A-d535f6,S-28eb12,2024-11-20,,2024-12-11,2024-12-11,6,Pro,12,588,7056,monthly,False,False,False,False,False
A-d535f6,S-68b261,2024-12-11,,2024-12-11,2024-12-11,7,Pro,19,931,11172,annual,False,True,True,False,False
A-d535f6,S-9a410c,2024-12-11,,2024-12-15,2024-12-15,8,Pro,46,2254,27048,annual,False,True,False,True,False
A-d535f6,S-d538f6,2024-12-15,,,,9,Enterprise,12,0,0,monthly,True,True,False,True,False
A-d5a319,S-4d260c,2023-06-27,,2023-09-25,2023-09-25,1,Pro,15,0,0,annual,True,True,False,False,False
A-d5a319,S-165850,2023-09-25,,2023-10-30,2023-10-30,2,Pro,15,735,8820,annual,False,True,False,False,False
A-d5a319,S-3f82bc,2023-10-30,,2023-11-15,2023-11-15,3,Basic,15,0,0,monthly,True,True,False,True,False
A-d5a319,S-7052a5,2023-11-15,,2023-12-01,2023-12-01,4,Basic,16,304,3648,annual,False,True,False,False,False
A-d5a319,S-9f479f,2023-12-01,,2024-01-01,2024-01-01,5,Basic,17,323,3876,monthly,False,False,True,False,False
A-d5a319,S-477317,2024-01-01,,2024-01-16,2024-01-16,6,Enterprise,70,13930,167160,annual,False,True,True,False,False
A-d5a319,S-71466f,2024-01-16,,2024-07-24,2024-07-24,7,Basic,15,285,3420,annual,False,True,False,False,False
A-d5a319,S-13a948,2024-07-24,,2024-08-22,2024-08-22,8,Enterprise,15,2985,35820,monthly,False,False,True,False,False
A-d5a319,S-f0fe0a,2024-08-22,,2024-09-29,2024-09-29,9,Pro,24,1176,14112,monthly,False,True,False,False,False
A-d5a319,S-46b63b,2024-09-29,,2024-11-05,2024-11-05,10,Enterprise,31,6169,74028,monthly,False,True,False,True,False
A-d5a319,S-c787e2,2024-11-05,,2024-11-19,2024-11-19,11,Enterprise,45,8955,107460,annual,False,True,False,False,False
A-d5a319,S-e66253,2024-11-19,,,,12,Enterprise,15,2985,35820,annual,False,True,False,False,False
A-d62e02,S-7b647e,2024-09-03,,2024-10-02,2024-10-02,1,Enterprise,10,1990,23880,monthly,False,True,False,True,False
A-d62e02,S-d56460,2024-10-02,,2024-10-11,2024-10-11,2,Enterprise,16,3184,38208,annual,False,True,False,False,False
A-d62e02,S-d71fe9,2024-10-11,,2024-11-06,2024-11-06,3,Enterprise,6,1194,14328,annual,False,True,False,False,False
A-d62e02,S-85022b,2024-11-06,,2024-11-13,2024-11-13,4,Basic,6,114,1368,monthly,False,True,True,False,False
A-d62e02,S-99271f,2024-11-13,,2024-11-22,2024-11-22,5,Enterprise,27,5373,64476,monthly,False,False,False,False,False
A-d62e02,S-01990c,2024-11-22,,2024-12-02,2024-12-02,6,Enterprise,16,3184,38208,monthly,False,True,False,False,False
A-d62e02,S-19f80d,2024-12-02,,2024-12-10,2024-12-10,7,Basic,32,608,7296,annual,False,True,False,False,False
A-d62e02,S-a384d2,2024-12-10,,2024-12-11,2024-12-11,8,Enterprise,21,4179,50148,monthly,False,True,False,False,False
A-d62e02,S-6ff09c,2024-12-11,,2024-12-30,2024-12-30,9,Basic,16,304,3648,annual,False,True,False,False,False
A-d62e02,S-90d405,2024-12-30,,,,10,Enterprise,6,1194,14328,monthly,False,False,False,False,False
A-d77f4c,S-5bc71c,2023-10-24,2024-02-19,2024-02-19,2023-11-10,1,Basic,8,152,1824,monthly,False,True,False,False,True
A-d77f4c,S-0d4d11,2023-11-10,,2024-02-29,2024-02-29,2,Basic,41,0,0,monthly,True,True,False,True,False
A-d77f4c,S-e81358,2024-02-29,,2024-03-27,2024-03-27,3,Pro,29,1421,17052,annual,False,True,False,False,False
A-d77f4c,S-702fe2,2024-03-27,,2024-03-31,2024-03-31,4,Enterprise,11,2189,26268,monthly,False,True,False,False,False
A-d77f4c,S-1877a6,2024-03-31,,2024-04-13,2024-04-13,5,Pro,6,294,3528,monthly,False,True,False,False,False
A-d77f4c,S-b805b2,2024-04-13,,2024-04-22,2024-04-22,6,Enterprise,8,1592,19104,annual,False,False,False,False,False
A-d77f4c,S-851bbe,2024-04-22,,2024-05-04,2024-05-04,7,Enterprise,94,18706,224472,annual,False,True,True,False,False
A-d77f4c,S-c97604,2024-05-04,,2024-07-04,2024-07-04,8,Enterprise,13,2587,31044,annual,False,True,False,False,False
A-d77f4c,S-da0fb6,2024-07-04,,2024-07-21,2024-07-21,9,Enterprise,55,10945,131340,monthly,False,True,False,False,False
A-d77f4c,S-5798f3,2024-07-21,,2024-08-04,2024-08-04,10,Pro,7,343,4116,monthly,False,False,False,False,False
A-d77f4c,S-cf6ec1,2024-08-04,,2024-10-10,2024-10-10,11,Enterprise,22,4378,52536,monthly,False,False,True,False,False
A-d77f4c,S-3473af,2024-10-10,,2024-11-20,2024-11-20,12,Basic,8,152,1824,monthly,False,True,True,False,False
A-d77f4c,S-e32b16,2024-11-20,,2024-12-17,2024-12-17,13,Enterprise,29,5771,69252,annual,False,True,False,False,False
A-d77f4c,S-d82234,2024-12-17,2024-12-18,2024-12-18,,14,Pro,4,196,2352,annual,False,True,True,False,True
A-d792a6,S-47ce2d,2023-02-06,,2023-02-17,2023-02-17,1,Pro,37,1813,21756,monthly,False,True,False,False,False
A-d792a6,S-78c894,2023-02-17,,2023-03-18,2023-03-18,2,Basic,4,76,912,annual,False,True,True,False,False
A-d792a6,S-535bd1,2023-03-18,,2023-04-04,2023-04-04,3,Pro,9,0,0,monthly,True,False,False,False,False
A-d792a6,S-6b6cd7,2023-04-04,,2023-04-21,2023-04-21,4,Enterprise,6,0,0,monthly,True,True,False,False,False
A-d792a6,S-16cf6a,2023-04-21,,2023-05-31,2023-05-31,5,Enterprise,12,2388,28656,annual,False,True,False,False,False
A-d792a6,S-ea3c2c,2023-05-31,,2023-08-01,2023-08-01,6,Enterprise,9,1791,21492,monthly,False,True,False,False,False
A-d792a6,S-45c47e,2023-08-01,,2023-09-03,2023-09-03,7,Basic,21,399,4788,annual,False,True,False,False,False
A-d792a6,S-28d401,2023-09-03,2024-03-04,2024-03-04,2023-10-13,8,Basic,5,95,1140,annual,False,True,False,False,True
A-d792a6,S-3f08d7,2023-10-13,,2024-01-01,2024-01-01,9,Enterprise,4,796,9552,monthly,False,True,False,True,False
A-d792a6,S-0b2ac3,2024-01-01,,2024-01-26,2024-01-26,10,Basic,7,0,0,annual,True,True,False,False,False
A-d792a6,S-276555,2024-01-26,,2024-04-26,2024-04-26,11,Pro,36,1764,21168,annual,False,True,False,False,False
A-d792a6,S-a6f0f1,2024-04-26,,2024-07-04,2024-07-04,12,Pro,4,196,2352,annual,False,True,False,False,False
A-d792a6,S-bc0806,2024-07-04,,2024-09-27,2024-09-27,13,Enterprise,4,796,9552,monthly,False,True,False,False,False
A-d792a6,S-2fcf09,2024-09-27,,2024-10-17,2024-10-17,14,Enterprise,58,0,0,monthly,True,True,False,False,False
A-d792a6,S-761a0f,2024-10-17,,,,15,Enterprise,65,12935,155220,annual,False,True,False,False,False
A-d82ef9,S-04d260,2024-07-14,,2024-07-21,2024-07-21,1,Pro,26,0,0,annual,True,False,False,False,False
A-d82ef9,S-84e146,2024-07-21,2024-11-24,2024-11-24,2024-07-30,2,Basic,53,1007,12084,monthly,False,True,False,False,True
A-d82ef9,S-25b756,2024-07-30,,2024-08-07,2024-08-07,3,Pro,58,2842,34104,annual,False,True,True,False,False
A-d82ef9,S-02af5d,2024-08-07,,2024-08-10,2024-08-10,4,Enterprise,26,0,0,annual,True,True,False,False,False
A-d82ef9,S-1d3a93,2024-08-10,,2024-08-25,2024-08-25,5,Enterprise,26,5174,62088,monthly,False,False,False,False,False
A-d82ef9,S-e53224,2024-08-25,,2024-09-10,2024-09-10,6,Pro,26,0,0,annual,True,True,False,True,False
A-d82ef9,S-20952f,2024-09-10,,2024-09-28,2024-09-28,7,Pro,26,1274,15288,annual,False,True,False,False,False
A-d82ef9,S-006908,2024-09-28,,2024-10-04,2024-10-04,8,Pro,26,1274,15288,monthly,False,True,False,True,False
A-d82ef9,S-3edc14,2024-10-04,,2024-10-23,2024-10-23,9,Pro,26,0,0,annual,True,True,False,False,False
A-d82ef9,S-4ed997,2024-10-23,,2024-10-30,2024-10-30,10,Pro,26,1274,15288,annual,False,True,False,False,False
A-d82ef9,S-c3ecd8,2024-10-30,,2024-11-14,2024-11-14,11,Basic,26,494,5928,monthly,False,False,False,False,False
A-d82ef9,S-2f998d,2024-11-14,,2024-11-28,2024-11-28,12,Basic,26,494,5928,annual,False,False,False,False,False
A-d82ef9,S-631547,2024-11-28,,2024-11-30,2024-11-30,13,Basic,26,0,0,annual,True,False,False,False,False
A-d82ef9,S-5aff5f,2024-11-30,,,,14,Basic,26,494,5928,monthly,False,True,False,False,False
A-d922bf,S-956036,2023-10-29,,2023-11-21,2023-11-21,1,Enterprise,30,5970,71640,annual,False,True,False,False,False
A-d922bf,S-a61485,2023-11-21,,2024-02-16,2024-02-16,2,Enterprise,32,6368,76416,monthly,False,True,False,False,False
A-d922bf,S-0a83cc,2024-02-16,,2024-08-11,2024-08-11,3,Basic,5,0,0,annual,True,True,False,False,False
A-d922bf,S-992c2a,2024-08-11,,2024-08-12,2024-08-12,4,Enterprise,26,0,0,monthly,True,True,False,False,False
A-d922bf,S-8cfa7f,2024-08-12,,2024-09-01,2024-09-01,5,Enterprise,15,0,0,annual,True,True,False,False,False
A-d922bf,S-1d7e7f,2024-09-01,2024-10-21,2024-10-21,2024-12-10,6,Enterprise,15,2985,35820,annual,False,True,False,False,True
A-d922bf,S-8b4074,2024-12-10,,,,7,Enterprise,9,1791,21492,annual,False,True,False,False,False
A-db5e9e,S-c696fa,2024-11-12,,2024-11-15,2024-11-15,1,Basic,9,171,2052,monthly,False,True,False,False,False
A-db5e9e,S-98845b,2024-11-15,,2024-12-05,2024-12-05,2,Basic,42,798,9576,annual,False,True,False,False,False
A-db5e9e,S-b49c0a,2024-12-05,,2024-12-09,2024-12-09,3,Pro,23,1127,13524,monthly,False,False,False,False,False
A-db5e9e,S-d2b5db,2024-12-09,,2024-12-16,2024-12-16,4,Pro,13,0,0,annual,True,False,False,False,False
A-db5e9e,S-8eae4e,2024-12-16,,2024-12-22,2024-12-22,5,Enterprise,16,3184,38208,monthly,False,True,False,False,False
A-db5e9e,S-d7ccbd,2024-12-22,,2024-12-28,2024-12-28,6,Pro,40,0,0,monthly,True,True,False,False,False
A-db5e9e,S-984f8b,2024-12-28,2024-12-28,2024-12-28,2024-12-28,7,Enterprise,17,3383,40596,annual,False,True,False,True,True
A-db5e9e,S-23587d,2024-12-28,,,,8,Pro,12,588,7056,annual,False,True,False,False,False
A-dbc825,S-249448,2024-01-19,,2024-01-26,2024-01-26,1,Enterprise,19,3781,45372,annual,False,True,False,False,False
A-dbc825,S-72e73f,2024-01-26,,2024-03-06,2024-03-06,2,Enterprise,19,3781,45372,annual,False,False,True,False,False
A-dbc825,S-2186ea,2024-03-06,,2024-04-08,2024-04-08,3,Pro,19,931,11172,annual,False,True,False,False,False
A-dbc825,S-b6ab32,2024-04-08,2024-08-05,2024-08-05,2024-04-26,4,Enterprise,19,3781,45372,annual,False,True,False,False,True
A-dbc825,S-b73fdf,2024-04-26,2024-08-07,2024-08-07,2024-04-27,5,Basic,19,361,4332,annual,False,True,False,False,True
